2025-12-06 00:00:00,Santan STA-22,2191C0006D-25168,OG 01,00:00:00,23:59:59,23.999722222222225,0.05624173431096283,15425941.666666668,20058333.333333332,0,35484275
2025-12-07 00:00:00,Santan STA-22,2191C0006D-25168,OG 01,00:00:00,23:59:59,23.999722222222225,0.04773654474337228,18394850,17025000,0,35419850
2025-12-08 00:00:00,"STA-22   - (00:00-12:00)
STA-10   - (12:00-24:00)","2191C0006D-25168
2191C0006D-25170",OG 01,00:00:00,23:59:59,23.999722222222225,0.04773654474337228,20219800,17025000,0,37244800
2025-12-09 00:00:00,Santan STA-10,2191C0006D-25170,OG 01,00:00:00,23:59:59,23.999722222222225,0.03182436316224818,12112500,11350000,0,23462500
2025-12-10 00:00:00,Santan STA-37,2191C0006D-25171,OG 01,00:00:00,23:59:59,23.999722222222225,0.039780453952810234,16345145.833333332,14187500,0,30532645.833333332
2025-12-11 00:00:00,Santan STA-37,2191C0006D-25171,OG 01,00:00:00,23:59:59,23.999722222222225,0.039780453952810234,15080062.5,14187500,0,29267562.5
2025-12-12 00:00:00,Santan STA-37,2191C0006D-25171,OG 01,00:00:00,23:59:59,23.999722222222225,0.02121624210816546,9776133.333333332,7566666.666666667,0,17342800
2025-12-13 00:00:00,Santan STA-37,2191C0006D-25171,OG 01,00:00:00,23:59:59,23.999722222222225,0.06091491539205655,16954808.333333336,21725000,0,38679808.333333336
2025-12-14 00:00:00,Santan STA-37,2191C0006D-25171,OG 01,00:00:00,23:59:59,23.999722222222225,0.03182436316224818,13598300,11350000,0,24948300
2025-12-15 00:00:00,Attaka B-4RD3,2191C0006D-25173,OG 01,00:00:00,23:59:59,23.999722222222225,0.026777327594666975,8328016.666666667,9550000,0,17878016.666666668
2025-12-16 00:00:00,Attaka B-4RD3,2191C0006D-25173,OG 01,00:00:00,23:59:59,23.999722222222225,0.02121624210816546,8649222.222222222,7566666.666666667,0,16215888.888888888
2025-12-17 00:00:00,Attaka B-4RD3,2191C0006D-25173,OG 01,00:00:00,23:59:59,23.999722222222225,0.04993293985148632,21544100,17808333.333333332,0,39352433.33333333
2025-12-18 00:00:00,Attaka B-4RD3,2191C0006D-25173,OG 01,00:00:00,23:59:59,23.999722222222225,0.019370335581133442,8311866.666666667,6908333.333333334,0,15220200
2025-12-19 00:00:00,Attaka B-4RD3,2191C0006D-25173,OG 01,00:00:00,23:59:59,23.999722222222225,0.05355465518933395,15226758.333333334,19100000,0,34326758.333333336
2025-12-20 00:00:00,Attaka D-10RD1,2191C0006D-25176,OG 01,00:00:00,23:59:59,23.999722222222225,0.03764247360820986,10820500,13425000,0,24245500
2025-12-21 00:00:00,"D-10RD1  - (00:00-12:00)
D-11         - (12:00-24:00)","2191C0006D-25176
2191C0006D-25177",OG 01,00:00:00,23:59:59,23.999722222222225,0.019370335581133442,7400737.5,6908333.333333334,0,14309070.833333334
2025-12-22 00:00:00,Attaka D-11,2191C0006D-25177,OG 01,00:00:00,23:59:59,23.999722222222225,0.019370335581133442,7517825,6908333.333333334,0,14426158.333333334
2025-12-23 00:00:00,Attaka D-11,2191C0006D-25177,OG 01,00:00:00,23:59:59,23.999722222222225,0.02315561225681935,8836741.666666668,8258333.333333334,0,17095075
2025-12-24 00:00:00,Attaka D-11,2191C0006D-25177,OG 01,00:00:00,23:59:59,23.999722222222225,0.03182436316224818,13286066.666666666,11350000,0,24636066.666666664
-,,,,,,0,0,0,0,0,0
,,,,,,719.9916666666664,1.0000000000000002,374087474.4444445,356644999.9999999,0,730732474.4444445
